124.64,82.809,122.57,81.091,11.176,6.7371,6.8228
-124.64,-82.809,-122.57,-81.091,-11.176,-6.7371,-6.8228
3.14,3.14,3.14,3.14,3.14,3.14,3.14
-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14
0.3,0.3,0.3,0.3,0.3,0.3,0.3
-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3
